vehicle_id,occupant_count,mean_anomaly_score_bits,median_anomaly_score_bits,maximum_anomaly_score_bits,std_anomaly_score_bits,minimum_anomaly_score_bits,baseline_occupants,moderate_occupants,elevated_occupants,high_occupants,extreme_occupants,anomalous_occupants,high_or_extreme_occupants,extreme_occupant_count,anomalous_occupant_fraction,high_or_extreme_fraction,maximum_anomaly_occupant_id,maximum_anomaly_dominant_contributor,maximum_anomaly_tier,vehicle_dominant_contributor,vehicle_anomaly_tier,vehicle_anomaly_score_bits,multi_occupant_anomaly,multiple_high_or_extreme,vehicle_anomaly_percentile
359605820.0,2,9.71558257669048,9.71558257669048,10.611943894014756,1.2676463317466045,8.819221259366204,2,0,0,0,0,0,0,0,0.0,0.0,359606022.0,seat_position,BASELINE,seat_performance,BASELINE,10.611943894014756,False,False,58.811261730969754
325103233.0,2,9.728020670579845,9.728020670579845,10.604768743504287,1.239909015514222,8.851272597655402,2,0,0,0,0,0,0,0,0.0,0.0,325105178.0,belt_anchorage,BASELINE,belt_anchorage,BASELINE,10.604768743504287,False,False,58.75912408759124
556145487.0,2,10.266947860575009,10.266947860575009,10.604281141733455,0.47706130125409324,9.92961457941656,2,0,0,0,0,0,0,0,0.0,0.0,556145491.0,seat_performance,BASELINE,seat_performance,BASELINE,10.604281141733455,False,False,58.68091762252347
651114468.0,1,10.604281141733455,10.604281141733455,10.604281141733455,0.0,10.604281141733455,1,0,0,0,0,0,0,0,0.0,0.0,651114470.0,seat_performance,BASELINE,seat_performance,BASELINE,10.604281141733455,False,False,58.68091762252347
341222443.0,2,8.796898791743319,8.796898791743319,10.59203275557683,2.5387027979299237,7.001764827909808,2,0,0,0,0,0,0,0,0.0,0.0,341222446.0,belt_anchorage,BASELINE,belt_anchorage,BASELINE,10.59203275557683,False,False,58.57664233576643
852152344.0,4,9.02068893874387,8.969795765139036,10.59203275557683,1.3315692309481122,7.551131469120578,4,0,0,0,0,0,0,0,0.0,0.0,852152347.0,belt_anchorage,BASELINE,seat_position,BASELINE,10.59203275557683,False,False,58.57664233576643
852131772.0,2,10.144969641480895,10.144969641480895,10.585649334840715,0.6232151990118736,9.704289948121076,2,0,0,0,0,0,0,0,0.0,0.0,852131775.0,seat_position,BASELINE,seat_performance,BASELINE,10.585649334840715,False,False,58.49843587069864
328104729.0,3,7.80000074736144,6.999605691776187,10.577428828035748,2.476226824284911,5.822967722272384,3,0,0,0,0,0,0,0,0.0,0.0,328104733.0,seat_position,BASELINE,seat_position,BASELINE,10.577428828035748,False,False,58.44629822732013
349177666.0,3,8.524247938417728,7.99679527699384,10.57634284648316,1.8457835466266594,6.999605691776187,3,0,0,0,0,0,0,0,0.0,0.0,349177668.0,seat_performance,BASELINE,seat_position,BASELINE,10.57634284648316,False,False,58.3941605839416
359816735.0,1,10.576182009392369,10.576182009392369,10.576182009392369,0.0,10.576182009392369,1,0,0,0,0,0,0,0,0.0,0.0,359816751.0,seat_type,BASELINE,seat_type,BASELINE,10.576182009392369,False,False,58.315954118873826
852199991.0,1,10.576182009392369,10.576182009392369,10.576182009392369,0.0,10.576182009392369,1,0,0,0,0,0,0,0,0.0,0.0,852199992.0,seat_type,BASELINE,seat_type,BASELINE,10.576182009392369,False,False,58.315954118873826
349232302.0,1,10.566861253532712,10.566861253532712,10.566861253532712,0.0,10.566861253532712,1,0,0,0,0,0,0,0,0.0,0.0,349232305.0,belt_use,BASELINE,belt_use,BASELINE,10.566861253532712,False,False,58.21167883211679
550030809.0,1,10.566861253532712,10.566861253532712,10.566861253532712,0.0,10.566861253532712,1,0,0,0,0,0,0,0,0.0,0.0,550031133.0,belt_use,BASELINE,belt_use,BASELINE,10.566861253532712,False,False,58.21167883211679
349185064.0,1,10.56627631075365,10.56627631075365,10.56627631075365,0.0,10.56627631075365,1,0,0,0,0,0,0,0,0.0,0.0,349185066.0,belt_anchorage,BASELINE,belt_anchorage,BASELINE,10.56627631075365,False,False,58.08133472367049
554123738.0,1,10.56627631075365,10.56627631075365,10.56627631075365,0.0,10.56627631075365,1,0,0,0,0,0,0,0,0.0,0.0,554123740.0,belt_anchorage,BASELINE,belt_anchorage,BASELINE,10.56627631075365,False,False,58.08133472367049
554136105.0,1,10.56627631075365,10.56627631075365,10.56627631075365,0.0,10.56627631075365,1,0,0,0,0,0,0,0,0.0,0.0,554136107.0,belt_anchorage,BASELINE,belt_anchorage,BASELINE,10.56627631075365,False,False,58.08133472367049
341219186.0,1,10.561877555675528,10.561877555675528,10.561877555675528,0.0,10.561877555675528,1,0,0,0,0,0,0,0,0.0,0.0,341219190.0,posture,BASELINE,posture,BASELINE,10.561877555675528,False,False,57.872784150156406
341231492.0,2,8.665935921577686,8.665935921577686,10.561877555675528,2.6812663724089747,6.769994287479846,2,0,0,0,0,0,0,0,0.0,0.0,341231494.0,posture,BASELINE,posture,BASELINE,10.561877555675528,False,False,57.872784150156406
349195781.0,2,10.19174247273686,10.19174247273686,10.561877555675528,0.5234500542019531,9.821607389798194,2,0,0,0,0,0,0,0,0.0,0.0,349195782.0,posture,BASELINE,posture,BASELINE,10.561877555675528,False,False,57.872784150156406
795741212.0,2,9.901296364309887,9.901296364309887,10.561877555675528,0.9342028798778654,9.240715172944247,2,0,0,0,0,0,0,0,0.0,0.0,795741213.0,posture,BASELINE,posture,BASELINE,10.561877555675528,False,False,57.872784150156406
852139675.0,1,10.561877555675528,10.561877555675528,10.561877555675528,0.0,10.561877555675528,1,0,0,0,0,0,0,0,0.0,0.0,852139676.0,posture,BASELINE,posture,BASELINE,10.561877555675528,False,False,57.872784150156406
791835379.0,1,10.557677342498222,10.557677342498222,10.557677342498222,0.0,10.557677342498222,1,0,0,0,0,0,0,0,0.0,0.0,791835384.0,seat_performance,BASELINE,seat_performance,BASELINE,10.557677342498222,False,False,57.716371220020854
791835371.0,1,10.55295493225582,10.55295493225582,10.55295493225582,0.0,10.55295493225582,1,0,0,0,0,0,0,0,0.0,0.0,791835372.0,seat_performance,BASELINE,seat_performance,BASELINE,10.55295493225582,False,False,57.66423357664233
349170302.0,2,8.974806098190689,8.974806098190689,10.54640438363024,2.2225756098709164,7.403207812751137,2,0,0,0,0,0,0,0,0.0,0.0,349170304.0,seat_track_position,BASELINE,belt_anchorage,BASELINE,10.54640438363024,False,False,57.58602711157456
795884621.0,2,9.990242748836046,9.990242748836046,10.54640438363024,0.786531326797542,9.43408111404185,2,0,0,0,0,0,0,0,0.0,0.0,795884623.0,seat_track_position,BASELINE,posture,BASELINE,10.54640438363024,False,False,57.58602711157456
347694424.0,1,10.545684756005958,10.545684756005958,10.545684756005958,0.0,10.545684756005958,1,0,0,0,0,0,0,0,0.0,0.0,347694426.0,posture,BASELINE,posture,BASELINE,10.545684756005958,False,False,57.50782064650678
561113181.0,1,10.5354303163257,10.5354303163257,10.5354303163257,0.0,10.5354303163257,1,0,0,0,0,0,0,0,0.0,0.0,561113183.0,seat_performance,BASELINE,seat_performance,BASELINE,10.5354303163257,False,False,57.45568300312826
627082228.0,3,8.68406922158748,10.097079825924231,10.533603101407154,2.833864062695002,5.421524737431055,3,0,0,0,0,0,0,0,0.0,0.0,627082231.0,seat_performance,BASELINE,seat_track_position,BASELINE,10.533603101407154,False,False,57.37747653806048
852125386.0,3,8.046047412546397,7.673564224341288,10.533603101407154,2.3238124616359097,5.9309749118907495,3,0,0,0,0,0,0,0,0.0,0.0,852125389.0,seat_performance,BASELINE,seat_track_position,BASELINE,10.533603101407154,False,False,57.37747653806048
796485610.0,3,8.615433916045324,9.489730924456437,10.53360310140715,2.4740286706051937,5.822967722272384,3,0,0,0,0,0,0,0,0.0,0.0,796485613.0,seat_track_position,BASELINE,seat_track_position,BASELINE,10.53360310140715,False,False,57.299270072992705
328086504.0,1,10.521498366112471,10.521498366112471,10.521498366112471,0.0,10.521498366112471,1,0,0,0,0,0,0,0,0.0,0.0,328086506.0,seat_track_position,BASELINE,seat_track_position,BASELINE,10.521498366112471,False,False,57.19499478623567
328088482.0,1,10.521498366112471,10.521498366112471,10.521498366112471,0.0,10.521498366112471,1,0,0,0,0,0,0,0,0.0,0.0,328088483.0,seat_track_position,BASELINE,seat_track_position,BASELINE,10.521498366112471,False,False,57.19499478623567
561099112.0,1,10.521498366112471,10.521498366112471,10.521498366112471,0.0,10.521498366112471,1,0,0,0,0,0,0,0,0.0,0.0,561099114.0,seat_track_position,BASELINE,seat_track_position,BASELINE,10.521498366112471,False,False,57.19499478623567
110161948.0,2,9.032126562741357,9.032126562741357,10.513121656362136,2.0944433472065174,7.551131469120578,2,0,0,0,0,0,0,0,0.0,0.0,110161949.0,seat_track_position,BASELINE,seat_track_position,BASELINE,10.513121656362136,False,False,57.064650677789366
328100801.0,1,10.513121656362136,10.513121656362136,10.513121656362136,0.0,10.513121656362136,1,0,0,0,0,0,0,0,0.0,0.0,328100802.0,seat_track_position,BASELINE,seat_track_position,BASELINE,10.513121656362136,False,False,57.064650677789366
314049862.0,4,9.761238179852333,9.64117371727902,10.495759530674276,0.520511953055281,9.266845754177012,4,0,0,0,0,0,0,0,0.0,0.0,314049864.0,seat_performance,BASELINE,seat_performance,BASELINE,10.495759530674276,False,False,56.98644421272159
795712761.0,2,8.744751364809172,8.744751364809172,10.487737901708536,2.464955199516794,7.001764827909808,2,0,0,0,0,0,0,0,0.0,0.0,795712823.0,belt_anchorage,BASELINE,belt_anchorage,BASELINE,10.487737901708536,False,False,56.908237747653814
897010881.0,2,7.9546313195697955,7.9546313195697955,10.487737901708536,3.5823536833971636,5.421524737431055,2,0,0,0,0,0,0,0,0.0,0.0,897001912.0,belt_anchorage,BASELINE,seat_track_position,BASELINE,10.487737901708536,False,False,56.908237747653814
734085977.0,1,10.4602697740964,10.4602697740964,10.4602697740964,0.0,10.4602697740964,1,0,0,0,0,0,0,0,0.0,0.0,734085978.0,seat_track_position,BASELINE,seat_track_position,BASELINE,10.4602697740964,False,False,56.80396246089676
734096457.0,1,10.4602697740964,10.4602697740964,10.4602697740964,0.0,10.4602697740964,1,0,0,0,0,0,0,0,0.0,0.0,734096458.0,seat_track_position,BASELINE,seat_track_position,BASELINE,10.4602697740964,False,False,56.80396246089676
328106799.0,2,10.429726327517177,10.429726327517177,10.45950567325533,0.04211435462149371,10.399946981779024,2,0,0,0,0,0,0,0,0.0,0.0,328106803.0,seat_type,BASELINE,seat_type,BASELINE,10.45950567325533,False,False,56.673618352450475
341420710.0,2,9.112880977293724,9.112880977293724,10.45950567325533,1.9044149084554507,7.766256281332116,2,0,0,0,0,0,0,0,0.0,0.0,341420713.0,seat_type,BASELINE,seat_type,BASELINE,10.45950567325533,False,False,56.673618352450475
554131452.0,2,9.093845388046374,9.093845388046374,10.45950567325533,1.9313352969368154,7.7281851028374176,2,0,0,0,0,0,0,0,0.0,0.0,554131454.0,seat_type,BASELINE,seat_type,BASELINE,10.45950567325533,False,False,56.673618352450475
556147802.0,1,10.43868162330361,10.43868162330361,10.43868162330361,0.0,10.43868162330361,1,0,0,0,0,0,0,0,0.0,0.0,556147803.0,seat_type,BASELINE,seat_type,BASELINE,10.43868162330361,False,False,56.56934306569343
142464025.0,1,10.437677566387592,10.437677566387592,10.437677566387592,0.0,10.437677566387592,1,0,0,0,0,0,0,0,0.0,0.0,142464028.0,posture,BASELINE,posture,BASELINE,10.437677566387592,False,False,56.491136600625644
341404352.0,1,10.437677566387592,10.437677566387592,10.437677566387592,0.0,10.437677566387592,1,0,0,0,0,0,0,0,0.0,0.0,341404354.0,posture,BASELINE,posture,BASELINE,10.437677566387592,False,False,56.491136600625644
142548128.0,5,8.286939905359086,8.384420213480396,10.430235176234849,1.6628909242270768,5.9309749118907495,5,0,0,0,0,0,0,0,0.0,0.0,142657341.0,seat_position,BASELINE,seat_position,BASELINE,10.430235176234849,False,False,56.38686131386861
344062910.0,5,8.510944182322238,7.551131469120578,10.430235176234849,1.7700708889086085,6.769994287479846,5,0,0,0,0,0,0,0,0.0,0.0,344062915.0,seat_position,BASELINE,seat_position,BASELINE,10.430235176234849,False,False,56.38686131386861
360208674.0,2,9.587983172873619,9.587983172873619,10.425595911788788,1.1845632953903065,8.75037043395845,2,0,0,0,0,0,0,0,0.0,0.0,360208676.0,seat_performance,BASELINE,seat_performance,BASELINE,10.425595911788788,False,False,56.308654848800835
325148827.0,2,8.255041924821256,8.255041924821256,10.425595911788784,3.0696268862324736,6.084487937853726,2,0,0,0,0,0,0,0,0.0,0.0,357149063.0,seat_track_position,BASELINE,seat_track_position,BASELINE,10.425595911788784,False,False,56.25651720542232
341232844.0,3,9.423163574356066,9.785684786507192,10.416841691172774,1.2161608546965974,8.066964245388235,3,0,0,0,0,0,0,0,0.0,0.0,341232848.0,seat_position,BASELINE,seat_track_position,BASELINE,10.416841691172774,False,False,56.20437956204379
651130465.0,1,10.412605512755515,10.412605512755515,10.412605512755515,0.0,10.412605512755515,1,0,0,0,0,0,0,0,0.0,0.0,651130467.0,seat_type,BASELINE,seat_type,BASELINE,10.412605512755515,False,False,56.15224191866528
328098836.0,1,10.399946981779024,10.399946981779024,10.399946981779024,0.0,10.399946981779024,1,0,0,0,0,0,0,0,0.0,0.0,328098838.0,seat_type,BASELINE,seat_type,BASELINE,10.399946981779024,False,False,56.04796663190824
556125984.0,1,10.399946981779024,10.399946981779024,10.399946981779024,0.0,10.399946981779024,1,0,0,0,0,0,0,0,0.0,0.0,556125986.0,seat_type,BASELINE,seat_type,BASELINE,10.399946981779024,False,False,56.04796663190824
791835414.0,1,10.399946981779024,10.399946981779024,10.399946981779024,0.0,10.399946981779024,1,0,0,0,0,0,0,0,0.0,0.0,791835416.0,seat_type,BASELINE,seat_type,BASELINE,10.399946981779024,False,False,56.04796663190824
339414914.0,1,10.399461349844955,10.399461349844955,10.399461349844955,0.0,10.399461349844955,1,0,0,0,0,0,0,0,0.0,0.0,339414916.0,seat_performance,BASELINE,seat_performance,BASELINE,10.399461349844955,False,False,55.89155370177268
359751722.0,1,10.399461349844955,10.399461349844955,10.399461349844955,0.0,10.399461349844955,1,0,0,0,0,0,0,0,0.0,0.0,359751726.0,seat_performance,BASELINE,seat_performance,BASELINE,10.399461349844955,False,False,55.89155370177268
359751747.0,1,10.399461349844955,10.399461349844955,10.399461349844955,0.0,10.399461349844955,1,0,0,0,0,0,0,0,0.0,0.0,359751750.0,seat_performance,BASELINE,seat_performance,BASELINE,10.399461349844955,False,False,55.89155370177268
556148799.0,1,10.388892340275596,10.388892340275596,10.388892340275596,0.0,10.388892340275596,1,0,0,0,0,0,0,0,0.0,0.0,556148801.0,seat_performance,BASELINE,seat_performance,BASELINE,10.388892340275596,False,False,55.76120959332638
852148097.0,2,8.86743421925349,8.86743421925349,10.388892340275596,2.1516667093321495,7.345976098231382,2,0,0,0,0,0,0,0,0.0,0.0,852148099.0,seat_performance,BASELINE,seat_performance,BASELINE,10.388892340275596,False,False,55.76120959332638
349221515.0,1,10.372397179358488,10.372397179358488,10.372397179358488,0.0,10.372397179358488,1,0,0,0,0,0,0,0,0.0,0.0,349221517.0,belt_anchorage,BASELINE,belt_anchorage,BASELINE,10.372397179358488,False,False,55.63086548488009
554153200.0,1,10.372397179358488,10.372397179358488,10.372397179358488,0.0,10.372397179358488,1,0,0,0,0,0,0,0,0.0,0.0,554153202.0,belt_anchorage,BASELINE,belt_anchorage,BASELINE,10.372397179358488,False,False,55.63086548488009
897000791.0,2,8.686001435567338,8.686001435567338,10.372397179358488,2.3849237323977084,6.999605691776187,2,0,0,0,0,0,0,0,0.0,0.0,4105.0,belt_anchorage,BASELINE,belt_anchorage,BASELINE,10.372397179358488,False,False,55.63086548488009
651116731.0,1,10.357748693131956,10.357748693131956,10.357748693131956,0.0,10.357748693131956,1,0,0,0,0,0,0,0,0.0,0.0,651116732.0,posture,BASELINE,posture,BASELINE,10.357748693131956,False,False,55.50052137643379
651130446.0,1,10.357748693131956,10.357748693131956,10.357748693131956,0.0,10.357748693131956,1,0,0,0,0,0,0,0,0.0,0.0,651130447.0,posture,BASELINE,posture,BASELINE,10.357748693131956,False,False,55.50052137643379
318669575.0,1,10.330610524437205,10.330610524437205,10.330610524437205,0.0,10.330610524437205,1,0,0,0,0,0,0,0,0.0,0.0,318669578.0,seat_performance,BASELINE,seat_performance,BASELINE,10.330610524437205,False,False,55.39624608967675
347578520.0,1,10.330610524437205,10.330610524437205,10.330610524437205,0.0,10.330610524437205,1,0,0,0,0,0,0,0,0.0,0.0,347578524.0,seat_performance,BASELINE,seat_performance,BASELINE,10.330610524437205,False,False,55.39624608967675
556118963.0,1,10.314257467151768,10.314257467151768,10.314257467151768,0.0,10.314257467151768,1,0,0,0,0,0,0,0,0.0,0.0,556118966.0,seat_type,BASELINE,seat_type,BASELINE,10.314257467151768,False,False,55.26590198123045
651113562.0,1,10.314257467151768,10.314257467151768,10.314257467151768,0.0,10.314257467151768,1,0,0,0,0,0,0,0,0.0,0.0,651113564.0,seat_type,BASELINE,seat_type,BASELINE,10.314257467151768,False,False,55.26590198123045
852147518.0,1,10.314257467151768,10.314257467151768,10.314257467151768,0.0,10.314257467151768,1,0,0,0,0,0,0,0,0.0,0.0,852147519.0,seat_type,BASELINE,seat_type,BASELINE,10.314257467151768,False,False,55.26590198123045
142598271.0,2,9.528702325463442,9.528702325463442,10.307034216968436,1.1007275169938655,8.75037043395845,2,0,0,0,0,0,0,0,0.0,0.0,142598274.0,seat_performance,BASELINE,seat_performance,BASELINE,10.307034216968436,False,False,55.05735140771637
360220936.0,2,10.088440774702304,10.088440774702304,10.307034216968436,0.30913781069858337,9.869847332436173,2,0,0,0,0,0,0,0,0.0,0.0,360220938.0,seat_performance,BASELINE,seat_performance,BASELINE,10.307034216968436,False,False,55.05735140771637
360241794.0,2,8.802237314936441,8.802237314936441,10.307034216968436,2.128104187470663,7.297440412904448,2,0,0,0,0,0,0,0,0.0,0.0,360241797.0,seat_performance,BASELINE,belt_anchorage,BASELINE,10.307034216968436,False,False,55.05735140771637
360258974.0,2,8.06612086450625,8.06612086450625,10.307034216968436,3.169130055154985,5.825207512044061,2,0,0,0,0,0,0,0,0.0,0.0,360259182.0,seat_performance,BASELINE,seat_track_position,BASELINE,10.307034216968436,False,False,55.05735140771637
650101379.0,2,7.918283072008928,7.918283072008928,10.307034216968436,3.378204266335995,5.529531927049421,2,0,0,0,0,0,0,0,0.0,0.0,650102374.0,seat_performance,BASELINE,seat_track_position,BASELINE,10.307034216968436,False,False,55.05735140771637
650111763.0,1,10.299605833027565,10.299605833027565,10.299605833027565,0.0,10.299605833027565,1,0,0,0,0,0,0,0,0.0,0.0,650111764.0,posture,BASELINE,posture,BASELINE,10.299605833027565,False,False,54.900938477580816
556120916.0,1,10.296216001921708,10.296216001921708,10.296216001921708,0.0,10.296216001921708,1,0,0,0,0,0,0,0,0.0,0.0,556120917.0,posture,BASELINE,posture,BASELINE,10.296216001921708,False,False,54.79666319082378
591143236.0,1,10.296216001921708,10.296216001921708,10.296216001921708,0.0,10.296216001921708,1,0,0,0,0,0,0,0,0.0,0.0,591143237.0,posture,BASELINE,posture,BASELINE,10.296216001921708,False,False,54.79666319082378
651130459.0,1,10.296216001921708,10.296216001921708,10.296216001921708,0.0,10.296216001921708,1,0,0,0,0,0,0,0,0.0,0.0,651130461.0,posture,BASELINE,posture,BASELINE,10.296216001921708,False,False,54.79666319082378
360218745.0,2,9.089706768352436,9.089706768352436,10.285405167575451,1.6909728926889889,7.894008369129419,2,0,0,0,0,0,0,0,0.0,0.0,360218747.0,belt_use,BASELINE,belt_use,BASELINE,10.285405167575451,False,False,54.69238790406674
360222753.0,2,8.525439719068538,8.525439719068538,10.28088515065723,2.48257473735862,6.769994287479846,2,0,0,0,0,0,0,0,0.0,0.0,360222755.0,seat_performance,BASELINE,seat_performance,BASELINE,10.28088515065723,False,False,54.614181438998955
433354916.0,2,10.01837916494621,10.01837916494621,10.28088515065723,0.37123952519664166,9.755873179235191,2,0,0,0,0,0,0,0,0.0,0.0,433354921.0,seat_performance,BASELINE,seat_performance,BASELINE,10.28088515065723,False,False,54.614181438998955
897002311.0,1,10.262580068750909,10.262580068750909,10.262580068750909,0.0,10.262580068750909,1,0,0,0,0,0,0,0,0.0,0.0,4510.0,seat_type,BASELINE,seat_type,BASELINE,10.262580068750909,False,False,54.535974973931175
558033880.0,2,10.00529442892731,10.00529442892731,10.242680511313203,0.335714617228745,9.76790834654142,2,0,0,0,0,0,0,0,0.0,0.0,558033913.0,seat_type,BASELINE,seat_type,BASELINE,10.242680511313203,False,False,54.48383733055265
897000714.0,1,10.235942463039576,10.235942463039576,10.235942463039576,0.0,10.235942463039576,1,0,0,0,0,0,0,0,0.0,0.0,897000180.0,seat_type,BASELINE,seat_type,BASELINE,10.235942463039576,False,False,54.43169968717414
349177657.0,2,9.089706768352436,9.089706768352436,10.232553285309717,1.616229043991841,7.946860251395154,2,0,0,0,0,0,0,0,0.0,0.0,349177660.0,belt_use,BASELINE,belt_use,BASELINE,10.232553285309717,False,False,54.353493222106366
599037038.0,2,8.212524206390905,8.212524206390905,10.232553285309717,2.856752519795015,6.1924951274720925,2,0,0,0,0,0,0,0,0.0,0.0,599037040.0,belt_use,BASELINE,seat_track_position,BASELINE,10.232553285309717,False,False,54.353493222106366
795823305.0,1,10.1915986434092,10.1915986434092,10.1915986434092,0.0,10.1915986434092,1,0,0,0,0,0,0,0,0.0,0.0,795823306.0,posture,BASELINE,posture,BASELINE,10.1915986434092,False,False,54.27528675703858
556127543.0,1,10.188208812303342,10.188208812303342,10.188208812303342,0.0,10.188208812303342,1,0,0,0,0,0,0,0,0.0,0.0,556127548.0,posture,BASELINE,posture,BASELINE,10.188208812303342,False,False,54.223149113660064
142462193.0,2,8.515465189170834,8.515465189170834,10.152928901243458,2.3157233895068963,6.878001477098212,2,0,0,0,0,0,0,0,0.0,0.0,142462194.0,posture,BASELINE,posture,BASELINE,10.152928901243458,False,False,54.144942648592284
651119282.0,1,10.152928901243458,10.152928901243458,10.152928901243458,0.0,10.152928901243458,1,0,0,0,0,0,0,0,0.0,0.0,651119283.0,posture,BASELINE,posture,BASELINE,10.152928901243458,False,False,54.144942648592284
599015272.0,1,10.132396588459066,10.132396588459066,10.132396588459066,0.0,10.132396588459066,1,0,0,0,0,0,0,0,0.0,0.0,599015274.0,seat_type,BASELINE,seat_type,BASELINE,10.132396588459066,False,False,54.0667361835245
328103960.0,1,10.11462513629962,10.11462513629962,10.11462513629962,0.0,10.11462513629962,1,0,0,0,0,0,0,0,0.0,0.0,328103961.0,belt_anchorage,BASELINE,belt_anchorage,BASELINE,10.11462513629962,False,False,54.01459854014598
328097471.0,4,7.989983613682862,7.835179750667564,10.097079825924231,1.609449899231677,6.1924951274720925,4,0,0,0,0,0,0,0,0.0,0.0,328097474.0,seat_position,BASELINE,seat_position,BASELINE,10.097079825924231,False,False,53.93639207507821
554150600.0,4,8.869761541929169,8.854201058725579,10.097079825924231,1.3507413169487763,7.673564224341288,4,0,0,0,0,0,0,0,0.0,0.0,554150604.0,seat_position,BASELINE,seat_type,BASELINE,10.097079825924231,False,False,53.93639207507821
734100046.0,3,9.467045575808212,9.555171316797674,10.061299836483524,0.6428634144309813,8.784665574143439,3,0,0,0,0,0,0,0,0.0,0.0,734100049.0,seat_position,BASELINE,seat_track_position,BASELINE,10.061299836483524,False,False,53.85818561001042
357150543.0,1,10.028357390670582,10.028357390670582,10.028357390670582,0.0,10.028357390670582,1,0,0,0,0,0,0,0,0.0,0.0,357150544.0,posture,BASELINE,posture,BASELINE,10.028357390670582,False,False,53.753910323253386
650105458.0,1,10.028357390670582,10.028357390670582,10.028357390670582,0.0,10.028357390670582,1,0,0,0,0,0,0,0,0.0,0.0,650105459.0,posture,BASELINE,posture,BASELINE,10.028357390670582,False,False,53.753910323253386
791616995.0,1,10.028357390670582,10.028357390670582,10.028357390670582,0.0,10.028357390670582,1,0,0,0,0,0,0,0,0.0,0.0,791616996.0,posture,BASELINE,posture,BASELINE,10.028357390670582,False,False,53.753910323253386
339117632.0,1,9.990546686102428,9.990546686102428,9.990546686102428,0.0,9.990546686102428,1,0,0,0,0,0,0,0,0.0,0.0,339117634.0,belt_anchorage,BASELINE,belt_anchorage,BASELINE,9.990546686102428,False,False,53.597497393117834
591142453.0,2,9.387606130122933,9.387606130122933,9.990546686102428,0.8526867115709758,8.784665574143439,2,0,0,0,0,0,0,0,0.0,0.0,591142455.0,belt_anchorage,BASELINE,belt_anchorage,BASELINE,9.990546686102428,False,False,53.597497393117834
650108380.0,1,9.990546686102428,9.990546686102428,9.990546686102428,0.0,9.990546686102428,1,0,0,0,0,0,0,0,0.0,0.0,650108381.0,belt_anchorage,BASELINE,belt_anchorage,BASELINE,9.990546686102428,False,False,53.597497393117834
554135256.0,2,9.196444106358967,9.196444106358967,9.985484583531534,1.1158717440787818,8.407403629186401,2,0,0,0,0,0,0,0,0.0,0.0,554135259.0,belt_anchorage,BASELINE,belt_anchorage,BASELINE,9.985484583531534,False,False,53.46715328467153
904425728.0,2,8.958985620119984,8.958985620119984,9.985484583531534,1.4516887558185372,7.932486656708434,2,0,0,0,0,0,0,0,0.0,0.0,904425731.0,belt_anchorage,BASELINE,seat_performance,BASELINE,9.985484583531534,False,False,53.46715328467153
341229975.0,1,9.983910317960431,9.983910317960431,9.983910317960431,0.0,9.983910317960431,1,0,0,0,0,0,0,0,0.0,0.0,341229977.0,seat_performance,BASELINE,seat_performance,BASELINE,9.983910317960431,False,False,53.33680917622523
359639098.0,1,9.983910317960431,9.983910317960431,9.983910317960431,0.0,9.983910317960431,1,0,0,0,0,0,0,0,0.0,0.0,359639100.0,seat_performance,BASELINE,seat_performance,BASELINE,9.983910317960431,False,False,53.33680917622523
852185114.0,1,9.983910317960431,9.983910317960431,9.983910317960431,0.0,9.983910317960431,1,0,0,0,0,0,0,0,0.0,0.0,852185115.0,seat_performance,BASELINE,seat_performance,BASELINE,9.983910317960431,False,False,53.33680917622523
554160110.0,2,9.682296671123796,9.682296671123796,9.98021701461374,0.4213229902703292,9.384376327633852,2,0,0,0,0,0,0,0,0.0,0.0,701160236.0,seat_type,BASELINE,seat_type,BASELINE,9.98021701461374,False,False,53.18039624608968
599037057.0,2,9.682296671123796,9.682296671123796,9.98021701461374,0.4213229902703292,9.384376327633852,2,0,0,0,0,0,0,0,0.0,0.0,599037059.0,seat_type,BASELINE,seat_type,BASELINE,9.98021701461374,False,False,53.18039624608968
852146335.0,2,9.058564795279484,9.058564795279484,9.98021701461374,1.3034130683737655,8.13691257594523,2,0,0,0,0,0,0,0,0.0,0.0,852146338.0,seat_type,BASELINE,seat_type,BASELINE,9.98021701461374,False,False,53.18039624608968
591152141.0,3,9.391494156688402,9.588494859903223,9.97785452205454,0.7057911585262844,8.608133088107442,3,0,0,0,0,0,0,0,0.0,0.0,591152143.0,seat_performance,BASELINE,seat_performance,BASELINE,9.97785452205454,False,False,53.05005213764338
650111767.0,2,9.548803965291118,9.548803965291118,9.97785452205454,0.6067691163185617,9.119753408527693,2,0,0,0,0,0,0,0,0.0,0.0,650111768.0,seat_performance,BASELINE,seat_performance,BASELINE,9.97785452205454,False,False,53.05005213764338
142598266.0,1,9.975709646961066,9.975709646961066,9.975709646961066,0.0,9.975709646961066,1,0,0,0,0,0,0,0,0.0,0.0,142598267.0,seat_type,BASELINE,seat_type,BASELINE,9.975709646961066,False,False,52.86757038581856
349200020.0,1,9.975709646961066,9.975709646961066,9.975709646961066,0.0,9.975709646961066,1,0,0,0,0,0,0,0,0.0,0.0,349200022.0,seat_type,BASELINE,seat_type,BASELINE,9.975709646961066,False,False,52.86757038581856
